600408,2020,77.95222222,77.95222222222222,77.95222222,77.95222222,7.795222222,9,1,Other,EVENT00055,1,2019,2020,2021
600446,2016,62.5,62.5,62.5,62.5,6.25,12,1,Periodic,EVENT00155,1,2015,2016,2017
600452,2016,83.57125,83.57124999999999,83.57125,83.57125,8.357125,8,1,M&A,EVENT00012,1,2015,2016,2017
600462,2015,69.10526316,69.10526315789474,69.10526316,69.10526316,6.910526316,19,1,M&A,EVENT00113,1,2014,2015,2016
600462,2016,67.473125,67.473125,67.473125,67.473125,6.7473125,16,1,Other,EVENT00146,0,2015,2016,2017
600468,2016,96.14285714,96.14285714,96.14285714,96.14285714,9.614285714,7,1,M&A,EVENT00158,1,2015,2016,2017
600468,2017,58.6425,58.6425,58.6425,58.6425,5.86425,4,1,Other,EVENT00023,0,2016,2017,2018
600482,2015,68.91666667,68.91666666666667,68.91666667,68.91666667,6.891666667,12,1,Other,EVENT00119,1,2014,2015,2016
600485,2016,61.33333333,61.333333333333336,61.33333333,61.33333333,6.133333333,15,1,Periodic,EVENT00166,1,2015,2016,2017
600485,2017,63.0,63.0,63.0,63.0,6.3,4,1,Other,EVENT00189,0,2016,2017,2018
600507,2016,58.95928571,58.95928571428571,58.95928571,58.95928571,5.895928571000001,14,1,Periodic,EVENT00157,1,2015,2016,2017
600515,2015,73.0475,73.0475,73.0475,73.0475,7.30475,12,1,Other,EVENT00138,1,2014,2015,2016
600516,2017,41.5,41.5,41.5,41.5,4.15,4,1,Other,EVENT00210,1,2016,2017,2018
600522,2015,81.68421053,81.68421053,81.68421053,81.68421053,8.168421053,19,1,M&A,EVENT00154,1,2014,2015,2016
600527,2017,68.75,68.75,68.75,68.75,6.875,8,1,Other,EVENT00200,1,2016,2017,2018
600527,2018,33.33333333,33.333333333333336,33.33333333,33.33333333,3.333333333,3,1,Other,EVENT00222,0,2017,2018,2019
600538,2016,23.0,23.0,23.0,23.0,2.3,22,1,M&A,EVENT00149,1,2015,2016,2017
600556,2016,53.58142857,53.58142857142857,53.58142857,53.58142857,5.358142857,14,1,Periodic,EVENT00162,1,2015,2016,2017
600572,2015,63.79684211,63.79684210526315,63.79684211,63.79684211,6.379684211,19,1,M&A,EVENT00101,1,2014,2015,2016
600577,2017,39.66666667,39.66666666666666,39.66666667,39.66666667,3.966666667,3,1,Other,EVENT00029,1,2016,2017,2018
600593,2023,70.0,70.0,70.0,70.0,7.0,2,1,Periodic,EVENT00090,1,2022,2023,2024
600599,2017,62.0,62.0,62.0,62.0,6.2,3,1,Other,EVENT00220,1,2016,2017,2018
600599,2022,82.0,82.0,82.0,82.0,8.2,3,1,Other,EVENT00071,0,2021,2022,2023
600602,2015,70.23529412,70.23529411764706,70.23529412,70.23529412,7.023529412,17,1,M&A,EVENT00003,1,2014,2015,2016
600614,2015,94.1875,94.1875,94.1875,94.1875,9.41875,16,1,M&A,EVENT00102,1,2014,2015,2016
